P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
24,32,1.1,0.67,0.54,0.96,1.1,0.4,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,65,1,0,0,0,0,0,1,0.2,45,0.91,1,0,0,0.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17109.5530678515,6610.76586043847,714.9614210154159,12.08383513977199,524.3125000000001
19,32,1.6,0.67,0.36,0.89,1.14,0.5,0.08496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,0.15,45,0,0,0,0,0,1,0,0.5,105,0.51,0,0,1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62163.32959155573,43015.89584164882,515.1106439959161,31.07731091434596,367.47916666666674
18,32,0.45,0.74,0.57,1.01,1.1,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45,0.15,70,0,1,0,0,0,1,0,0.2,70,0.9,0,0,1,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9337.644473021406,6632.938040799753,797.9384987747713,12.915755069058068,31.812499999999996
23,30,1.25,0.67,0.54,0.89,1.14,0.3,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3,85,0,0,0,0,1,0,0,0.3,75,0.79,0,1,0,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32038.96531664568,24902.607014563728,567.3619569145673,32.2277408512405,61.50000000000002
28,28,0.45,0.74,0.57,1.01,1.1,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45,0.15,70,0,1,0,0,0,1,0,0.2,70,0.9,0,0,1,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9337.644473021406,6632.938040799753,797.9384987747713,12.915755069058068,31.812499999999996
23,30,0.95,0.67,0.36,0.89,1.1,0.5,0.0472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,80,0,0,0,0,0,1,0,0.45,90,0.54,0,0,1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23308.504091998653,17165.095781974313,641.4774456838916,20.52468815116953,191.5208333333332
21,32,0.95,0.72,0.36,0.96,1.1,0.4,0.05664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0.5,60,0,0,0,1,0,1,0,0.2,110,0.54,0,0,1,0.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50069.216511235005,24074.0321907861,703.6016155133993,33.30513506087923,53.39583333333336
18,30,1.45,0.72,0.54,0.96,1.1,0.3,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.35,75,0,0,0,1,0,1,0,0.45,110,0.59,1,0,0,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50223.94326518125,35602.72317339484,529.996921438996,31.480898303535856,65.81250000000001
23,30,1.55,0.61,0.36,0.89,1.3,0.15,0.0472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.35,75,1,0,0,0,0,0,1,0.5,95,0.45,0,1,0,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25378.81802794682,18841.86492397263,639.0618837262604,11.370238036119192,354.5833333333334
19,32,0.45,0.74,0.57,0.96,1.1,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,0.15,115,0,0,1,0,0,1,0,0.01,120,0.94,0,0,1,0.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33432.25086684545,20276.44991222792,661.9274457481447,35.97365443423279,97.37499999999996
21,32,1.7,0.67,0.54,0.96,1.14,0.5,0.0944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,75,1,0,0,0,0,0,1,0.3,60,0.89,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82419.20012487903,21339.33206638565,509.5439178104264,14.542950187880658,417.1250000000001
24,30,1.0,0.67,0.54,0.96,1.1,0.5,0.05664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.25,95,0,0,0,0,1,0,1,0.35,70,0.8,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23643.66031433162,18235.23252148125,657.1910011337682,12.95038630988779,416.2708333333333
21,31,0.95,0.72,0.54,0.96,1.3,0.45,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.15,80,0,0,1,0,0,0,1,0.3,35,0.77,0,1,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24288.59034439027,8239.005169062979,676.6804093368847,12.63176840436264,400.8541666666668
24,31,0.95,0.72,0.54,0.89,1.14,0.4,0.01888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1,0.4,80,0,0,0,0,1,0,0,0.4,70,0.71,0,1,0,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14853.5082272155,13474.909289262185,734.8582351039155,11.269460138504092,54.22916666666664
24,29,0.8,0.72,0.54,0.89,1.14,0.35,0.02832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.25,70,0,0,0,0,1,0,1,0.3,70,0.84,0,1,0,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28368.826102181974,18773.69227694584,667.7103499615209,19.843707133809293,273.7291666666665
18,32,0.45,0.72,0.57,0.89,1.14,0.3,0.01888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.3,80,0,0,0,1,0,1,0,0.35,50,0.86,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9470.63260456987,10638.646082166224,774.0777989043216,34.358790321697576,54.16666666666667
21,31,1.7,0.72,0.57,1.01,1.37,0.5,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.45,0.1,65,0,1,0,0,0,1,0,0.2,65,0.9,0,1,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18374.795806881742,6789.013010507925,675.3777887906192,11.239705413092226,31.12499999999998
28,32,0.15,0.74,0.57,1.01,1.37,0.1,0.0944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3,0.45,115,0,0,0,0,0,1,0,0.01,110,0.91,0,1,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18227.19924203012,12895.034544442073,839.3411575437455,12.040274234150928,29.08333333333332
24,29,1.25,0.67,0.36,0.96,1.1,0.3,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.35,75,0,0,0,1,0,0,1,0.3,75,0.54,0,0,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32810.146223038144,21648.65021376758,600.2731016181623,20.60057654091372,49.27083333333327
18,32,0.45,0.74,0.36,0.89,1.37,0.5,0.01888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,0.01,40,0,0,0,0,0,0,0,0.5,55,0.4,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7829.08693907511,10516.7948088687,765.2634900673714,32.4132531571409,263.37500000000017
21,32,0.1,0.74,0.57,1.01,1.37,0.1,0.00944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.35,0.35,120,0,1,0,0,0,1,0,0.5,40,0.86,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16667.682001741417,12371.011363936872,816.9711597957667,12.274210186084405,2.375
21,31,1.7,0.61,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,105,0,0,1,0,0,0,0,0.01,60,0.79,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82458.3745183705,49185.096143268165,509.8137112725241,14.626777882740036,56.583333333333286
25,32,1.9,0.61,0.57,0.89,1.1,0.4,0.0944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35,0.2,110,0,0,1,0,0,1,0,0.01,35,0.45,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66461.29833915459,34617.07082649762,507.0199165586004,19.421774240207416,41.562500000000014
19,28,1.9,0.67,0.57,1.01,1.14,0.15,0.0944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4,0.4,115,0,1,0,0,0,0,0,0.5,115,0.89,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136976.03998564434,34287.43130499317,557.3096770676574,30.10407923710441,42.50000000000002
19,31,0.25,0.72,0.36,0.96,1.3,0.15,0.00944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.15,0.3,105,0,1,0,0,0,0,1,0.5,35,0.82,0,0,1,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15431.536167148275,12515.854279743082,780.3407688822122,12.1119174824567,3.041666666666669
21,29,1.8,0.74,0.57,0.89,1.37,0.1,0.00944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,0.5,50,0,0,1,0,0,0,0,0.1,115,0.45,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18768.67506741224,16190.848404155377,650.1996042443292,33.34889514692636,58.875
24,29,1.3,0.67,0.54,0.96,1.1,0.3,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3,85,0,0,0,1,0,0,0,0.25,85,0.69,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38237.1561452131,23662.255917812334,594.6090380559943,19.69198991300098,49.74999999999992
28,29,1.55,0.74,0.57,1.01,1.37,0.1,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.5,65,0,1,0,0,0,1,0,0.2,100,0.94,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34271.4920549728,21804.447854207265,623.1172378594974,11.771154078997585,174.1249999999998
22,31,1.55,0.61,0.36,1.01,1.37,0.1,0.02832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.35,70,0,0,0,0,0,1,0,0.01,60,0.79,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20806.097760896148,16311.45954030863,628.2906261979433,32.832897372507,50.58333333333336
23,29,1.3,0.67,0.36,0.96,1.1,0.25,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.4,75,0,0,0,1,0,1,0,0.4,40,0.84,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48980.39882694054,34738.001605869795,533.2732578003241,31.27397471584941,35.02083333333333
21,29,0.7,0.61,0.57,1.01,1.3,0.2,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.5,110,0,0,1,0,0,1,0,0.2,55,0.86,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12603.65338408632,7473.066643679778,759.6487282945769,12.145807505260722,78.85416666666669
25,30,1.6,0.72,0.57,0.89,1.14,0.15,0.08496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9,0.15,45,0,0,1,0,0,1,0,0.15,105,0.51,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30430.61143853098,12258.924695274174,601.2820611042981,12.147007614821446,230.87499999999977
20,31,1.7,0.61,0.57,0.96,1.14,0.2,0.08496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,0.2,110,1,0,0,0,0,0,0,0.4,95,0.84,0,0,1,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35537.87969393168,24174.52582204423,602.2698175615516,11.754357414395272,53.06249999999997
23,30,0.9,0.61,0.54,0.89,1.14,0.45,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.35,0.4,70,0,0,0,0,1,0,0,0.45,75,0.59,0,1,0,0.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13352.43523742916,5773.969677888184,768.6656440423068,11.355082066098731,64.37499999999997
28,32,0.3,0.61,0.36,0.89,1.37,0.5,0.00944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.15,0.4,100,0,0,0,0,1,0,0,0.45,100,0.54,0,0,1,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10112.53592322299,11996.017579589416,772.297983962278,33.761956431937534,66.43750000000001
25,31,1.75,0.67,0.36,0.96,1.1,0.2,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.5,50,0,0,0,0,0,1,0,0.2,75,0.77,0,0,1,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39721.47631143686,24950.493740585905,576.5838096752609,19.95864194776095,15.56250000000001
18,30,0.1,0.74,0.54,1.01,1.14,0.5,0.03776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.1,65,1,0,0,0,0,0,0,0.3,40,0.51,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9262.539955185104,10057.19595834868,805.091578298985,33.568859010079,334.5208333333333
20,28,1.75,0.72,0.54,0.89,1.37,0.3,0.08496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.35,85,1,0,0,0,0,0,0,0.5,65,0.59,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72799.20625991584,44335.23823953028,513.5594003533289,14.170495056097328,58.68750000000004
26,31,1.0,0.67,0.36,1.01,1.14,0.45,0.06608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0.45,65,0,0,1,0,0,1,0,0.45,65,0.57,0,0,1,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24892.719103621374,20029.99402503427,641.3802122912352,12.905742443651553,47.85416666666666
21,31,0.75,0.67,0.54,0.96,1.14,0.4,0.03776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,110,0,0,0,1,0,1,0,0.25,65,0.77,0,0,1,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19574.201350590545,7175.878267896507,717.9696712930613,12.1450408779263,90.62500000000011
18,29,1.8,0.74,0.57,1.01,1.1,0.2,0.01888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2,0.5,60,0,0,1,0,0,1,0,0.45,40,0.51,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17990.92819059155,9580.594358997929,641.5011563339041,11.674159652024768,30.60416666666667
21,31,1.7,0.61,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,105,0,0,1,0,0,1,0,0.2,65,0.9,0,1,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48212.9468455652,13596.09185558305,595.9694116479012,12.269455695449734,76.35416666666652
21,31,1.2,0.67,0.54,0.96,1.1,0.25,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.4,60,0,0,0,0,1,0,1,0.25,85,0.94,0,0,1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24825.371286115536,8276.222582709834,664.3317745231575,11.73693519583322,52.41666666666664
