P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
27,31,1.75,0.61,0.36,1.01,1.37,0.35,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.01,95,0,0,0,1,0,0,0,0.5,70,0.79,0,1,0,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76073.70176,49391.23875,512.5761244,11.04393287,126.7708333
18,32,1.9,0.61,0.57,1.01,1.37,0.5,0.07552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.25,35,0,1,0,0,0,0,0,0.01,100,0.3,0,0,1,0.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64066.16738,45470.54164,515.3790166,25.77354875,314.9583333
26,29,0.9,0.74,0.54,1.01,1.14,0.2,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.15,100,1,0,0,0,0,0,1,0.01,120,0.59,1,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51411.28901,33507.37425,552.8322509,11.50797463,520.8333333
22,30,0.3,0.72,0.36,0.96,1.37,0.45,0.01888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.5,115,0,1,0,0,0,0,0,0.5,65,0.9,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18420.79186,15650.37738,689.2371723,10.6096765,20.125
28,28,0.8,0.67,0.36,1.01,1.37,0.5,0.06608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.5,90,0,0,0,1,0,0,0,0.25,110,0.84,1,0,0,0.15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43281.14015,24697.67918,546.7778194,18.38929354,39.45833333
22,30,0.3,0.72,0.36,0.96,1.37,0.45,0.01888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.5,115,0,1,0,0,0,0,0,0.5,65,0.9,0,1,0,0.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9091.615488,10695.07382,884.0954319,10.56183703,32.0625
27,32,1.9,0.67,0.57,0.89,1.3,0.45,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,0.5,110,1,0,0,0,0,1,0,0.5,45,0.4,0,0,1,0.15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179604.4215,44340.89811,548.8694149,24.13503793,79.47916667
19,32,1.85,0.61,0.57,0.89,1.37,0.35,0.03776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.45,40,0,0,0,0,1,0,0,0.2,65,0.3,0,1,0,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21379.47463,19818.34948,605.891491,24.28945695,85.33333333
21,30,1.15,0.67,0.54,0.96,1.14,0.2,0.02832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,75,0,0,1,0,0,0,0,0.3,65,0.53,1,0,0,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24139.67262,8021.000566,695.532348,9.862833187,49.45833333
19,31,1,0.61,0.36,0.89,1.3,0.45,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.55,0.15,40,0,0,0,0,0,0,1,0.5,70,0.54,0,0,1,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37093.25413,11047.179,657.5813928,10.54196192,38.5625
26,29,0.75,0.67,0.54,0.96,1.1,0.45,0.03776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35,0.45,100,0,0,0,1,0,0,1,0.4,115,0.89,1,0,0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21821.93723,7619.629232,721.1912138,10.59849415,268.8541667
27,32,1.9,0.74,0.36,1.01,1.37,0.45,0.03776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.01,95,0,0,0,0,0,0,0,0.25,45,0.54,0,0,1,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42079.48878,30538.40703,550.0662112,10.12952788,26.10416667
22,31,0.45,0.67,0.54,0.96,1.3,0.3,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.55,0.5,95,0,1,0,0,0,0,0,0.4,55,0.79,0,1,0,0.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14704.44769,5883.350231,747.8347931,10.45144959,26.79166667
24,28,1.55,0.74,0.57,1.01,1.37,0.35,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.01,100,0,0,0,0,1,0,0,0.5,75,0.79,0,0,0,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84848.63907,21773.05608,515.7439717,11.41714934,169.5208333
27,28,1.75,0.61,0.54,0.96,1.14,0.15,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.3,50,0,0,0,0,0,1,0,0.2,65,0.59,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58453.8171,29188.19784,517.9540337,14.30281521,164.125
25,29,0.85,0.74,0.54,0.96,1.14,0.35,0.08496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.3,60,1,0,0,0,0,0,1,0.3,50,0.57,0,1,0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33596.25264,22643.86696,609.7214514,20.84892185,65.1875
27,31,0.6,0.61,0.54,1.01,1.1,0.15,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.01,50,0,0,0,0,0,1,0,0.4,50,0.94,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69333.93623,34249.89859,654.5289288,39.58036852,21.64583333
24,30,1.7,0.67,0.54,0.96,1.14,0.25,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.01,75,1,0,0,0,0,0,0,0.3,90,0.59,1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37237.6828,10987.79707,621.804743,10.04933567,322.125
26,30,0.45,0.74,0.57,0.89,1.1,0.45,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.01,80,0,1,0,0,0,0,1,0.35,50,0.4,0,1,0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25059.28367,20560.29967,697.3225895,10.56923685,51.27083333
19,30,1.85,0.61,0.57,0.96,1.37,0.3,0.02832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,30,0,1,0,0,0,0,1,0.25,40,0.85,1,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38218.51696,27641.53493,566.7783958,10.08742287,19.75
21,29,1.05,0.67,0.57,0.89,1.14,0.3,0.02832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.35,60,1,0,0,0,0,0,0,0.3,110,0.79,0,1,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33232.34289,24444.74144,593.9575768,10.38542707,137.0416667
24,30,1.05,0.61,0.54,0.96,1.37,0.3,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.35,55,0,0,1,0,0,1,0,0.35,85,0.53,1,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33582.14176,26360.2745,574.873698,25.72487117,63.39583333
21,29,1.7,0.72,0.57,0.89,1.14,0.2,0.0472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,60,0,1,0,0,0,1,0,0.01,105,0.51,0,0,1,0.01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51807.12373,34859.33747,542.3988974,10.19855299,55.29166667
22,29,1.7,0.67,0.54,0.89,1.14,0.1,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.2,50,0,0,0,0,1,1,0,0.3,70,0.71,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35364.68787,10572.00188,627.2399338,10.1257464,265.1041667
20,31,1.1,0.74,0.57,1.01,1.3,0.4,0.00944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,0.15,100,0,0,0,0,1,0,0,0.15,120,0.89,0,0,1,0.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14129.63935,5864.399172,738.8761097,10.16728588,164.4583333
27,28,1.15,0.74,0.36,0.96,1.1,0.3,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,50,0,0,0,0,0,0,0,0.3,80,0.4,1,0,0,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27482.7338,20126.95817,647.5778969,29.02451658,403.7916667
26,31,0.45,0.74,0.57,0.89,1.1,0.5,0.0944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,0.1,35,0,1,0,0,0,1,0,0.1,120,0.4,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68388.46021,41644.41891,540.982509,44.93778977,31.20833333
27,28,0.45,0.61,0.57,0.89,1.3,0.5,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.05,0.15,35,0,0,0,0,0,1,0,0.5,55,0.54,0,1,0,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60534.86059,39952.07842,552.9431031,11.57690699,14.83333333
24,30,1.35,0.67,0.36,0.96,1.3,0.4,0.02832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.45,80,1,0,0,0,0,0,0,0.3,90,0.77,0,1,0,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27288.39851,20584.06835,636.5762275,20.12009443,421.3541667
20,29,1.25,0.74,0.57,0.96,1.3,0.15,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.01,80,0,1,0,0,0,0,1,0.01,120,0.4,0,0,1,0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23890.89123,7954.357722,684.9884572,9.868396916,129.3958333
20,32,1.75,0.72,0.57,0.96,1.1,0.15,0.0944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.1,115,0,0,0,0,0,1,0,0.1,95,0.85,0,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28197.60602,21648.6457,578.6477057,25.10189954,284.5
20,30,0.85,0.67,0.54,0.96,1.14,0.2,0.00944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.4,65,0,0,0,1,0,0,1,0.2,80,0.71,0,1,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33066.40742,22139.03185,670.642667,20.54771488,186.9791667
20,30,1.65,0.72,0.57,0.89,1.14,0.15,0.07552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,70,0,0,1,0,0,0,1,0.35,110,0.54,1,0,0,0.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26004.32725,20788.98155,589.8929604,25.13363553,344.9791667
21,30,1.3,0.67,0.54,0.96,1.1,0.35,0.02832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0.35,55,0,0,0,0,1,0,1,0.4,50,0.54,0,0,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16799.18456,16629.95893,649.659424,25.00447857,52.875
18,31,0.15,0.74,0.57,1.01,1.1,0.5,0.06608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3,0.1,90,0,1,0,0,0,1,0,0.01,30,0.84,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17233.58683,9274.951094,763.1378218,13.23713085,41.91666667
22,28,1.4,0.74,0.57,1.01,1.37,0.25,0.05664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.01,85,0,0,0,1,0,0,1,0.3,95,0.57,1,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32748.93182,9987.761081,642.2101983,10.13272676,196.5208333
25,31,1.85,0.72,0.36,0.89,1.3,0.4,0.06608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55,0.2,60,0,0,0,1,0,0,0,0.35,70,0.84,0,1,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55995.25083,15354.49897,593.1471399,10.4462531,179.6458333
18,30,0.9,0.74,0.36,1.01,1.3,0.1,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.4,85,1,0,0,0,0,1,0,0.3,100,0.86,1,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25082.81043,17268.28539,624.6993319,25.68169483,319.6458333
26,31,0.25,0.74,0.36,1.01,1.1,0.45,0.0944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.5,30,0,1,0,0,0,1,0,0.1,35,0.4,0,0,1,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15537.93509,13747.38173,706.5562451,25.80233279,85.125
20,32,1.75,0.72,0.57,0.96,1.1,0.15,0.0944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.1,115,0,0,0,0,1,0,0,0.45,70,0.79,0,1,0,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86654.52852,53833.37747,508.4410886,11.19314595,183.2708333
28,32,0.75,0.61,0.36,0.89,1.1,0.3,0.01888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.15,40,0,0,0,0,0,1,0,0.1,30,0.3,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11744.40356,13383.0595,723.8854218,24.80999878,59.91666667
27,31,1.55,0.61,0.57,0.89,1.1,0.1,0.05664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35,0.01,95,0,0,0,0,1,0,0,0.1,60,0.89,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46860.93009,21199.50407,536.296798,12.06928303,32.41666667
28,32,0.8,0.72,0.36,1.01,1.37,0.4,0.07552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1,0.15,35,0,0,1,0,0,1,0,0.2,55,0.89,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60722.99752,39962.59038,539.1354072,11.23639105,38.375
28,31,1.7,0.74,0.36,0.89,1.1,0.1,0.02832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,95,0,0,0,1,0,0,0,0.5,75,0.54,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39768.0164,28171.78374,570.6734328,10.02803257,17.35416667
21,32,1.45,0.74,0.36,1.01,1.37,0.5,0.03776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.35,0.4,110,0,0,0,0,0,0,0,0.25,40,0.59,0,0,1,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34983.88448,27860.17892,561.5911333,26.27339955,72.47916667
